Lemma,Register,Mood,Usage_Category,Full_Sentence
look,TEXTBOOK,,LITERAL,"with, ... Erstens ...; Zunächst (einmal) . To ~ with, I'd like to point out that ... Firstly, ... ['f istli] Secondly, ... ['sekandli] Thirdly, ... ['0 idli] Erstens . Zweitens . Drittens ... Firstly, we have to get something to drink. Secondly, we need a DJ. And thirdly, ... Part B reef [ri:f] Riff (to) flood [flAd] überfluten, überschwemmen The rain ~ed our garden. It looked like a swimming pool. J pronunciation: flood ['flAd] verb: (to) flood - noun: flood (Flut; Überschwemmung) (to) be determined to do sth. [di't :mind] (fest) entschlossen sein, etwas zu tun Nothing will stop me: I'm ~ to win the race. (?) determinare insect ['insekt] Insekt J stress: insect ['insekt] (?) l'insecte (m) python ['pai0an] Python J"
look,TEXTBOOK,,LITERAL,". [bleim] jm. (an etwas) die Schuld geben My brother always tries to put the ~ on me when something goes wrong at home. unfortunately [An'fartjanatli] leider, unglücklicherweise We were planning a barbecue, but ~ it rained. fortunately (glücklicherweise) unfortunately (? fortuna (to) bully sb. ['buli] jn. tyrannisieren, mobben verb: (to) bully - noun: bully appearance [a'piarans] Erscheinung(sbild), Aussehen I was shocked by his – he looked much older than the last time we met. verb: (to) appear - noun: appearance l'apparence (f) (? apparere industry ['indastri] Industrie ? stress: industry ['indastri] (? l'industrie (f) (?) industria society [sa'saiati] (die) Gesellschaft T No article: in (modern) society in der (modernen) Gesellschaft (?) la société (? societas swans [f] father • [v] river • [s"
look,TEXTBOOK,,IDIOMATIC,"saiati] (die) Gesellschaft T No article: in (modern) society in der (modernen) Gesellschaft (?) la société (? societas swans [f] father • [v] river • [s] sister • [z] please • [J] shop • [ ] television • [tj] teacher • [d ] Germany • [ ] thanks • [ ] this • [h] here two hundred and three 0 Vocabulary Unit incident ['insidant] Vorfall, Zwischenfall The police are still looking into the l'incident (m) incidere (to) boo [bu:] buhen; ausbuhen The play was terrible. The audience ~ed the actors off the stage. achievement [a'tjhvmant] Errungenschaft, Leistung Learning to play the guitar isn't easy. It's quite an ~, actually. p. series, pl series ['siari:z] (Sende-)Reihe, Serie It's my favourite ~. I watch it every week. series f setting ['setig] Schauplatz ("
look,TEXTBOOK,,IDIOMATIC,"and five 0 Vocabulary Unit pp. / soap [soup] Seife deodorant [di'audarant] Deodorant toothbrush ['tu: brAj] Zahnbürste toothpaste ['tu:0peist] Zahnpasta fridge [frid ] Kühlschrank a fridge (T) frigidus can [k$n] Dose J • In BE, the word can is always used for drinks. To talk about food, the British usually use tin. • In AE, can is used for both food and drinks. pretty ['priti] ziemlich Your new glasses look ~ cool. ? pretty = . (adj) hübsch; . (adv) ziemlich anyway ['eniwei] trotzdem anyway . Jedenfalls ... Is her mother American? - I don't really know. But anyway, she lives in California now. We'll arrive at : or : , I'm not sure. Anyway, we'll be there before . . Und überhaupt, ... I don't have the time to go on holiday. And anyway, it's too expensive. . sowieso I can give you a"
look,TEXTBOOK,,LITERAL,"machen (mit jm.), sich trennen (von jm.) Jonathan's parents have broken ~ and are getting divorced soon. (to) get to know sb. jn. kennenlernen My parents got to ~ each other in high school. annoyed (with sb./ about sth.) [a'noid] verärgert (über jn./etwas), irritiert She was ~ with him because he was late again. My father often gets ~ about the government. confused [kan'fjurzd] verwirrt He looked so – he clearly didn't understand you. (?) confus, e (?) confundere cross (with sb.) [kros] böse, sauer (auf jn.) Mum was ~ with me because I was late. frightened ['fraitnd] verängstigt Don't be ~. Thunder sounds scary but it isn't dangerous. hopeful ['haupfl] zuversichtlich, hoffnungsvoll hopeful - hopefully • hopeful (adj) It might stop raining, but I'm not very hopeful. • hopefully (adv) ."
look,TEXTBOOK,,IDIOMATIC,", absolut I wasn't just hungry - I was absolutely starving. T Wenn absolutely als zustimmende Entgegnung benutzt wird, liegt die Hauptbetonung auf der . Silbe: The show was fantastic, wasn't it? (T) absolvere - Absolutely! [,$bsa'lu:tli] (loslösen) ex- [eks] Ex-; ehemalige(r, s) my ex-boyfriend/girlfriend; London's ex-mayor male [meil] männlich; männliche Person; Männchen Most of the workers here are ~. The police are looking for a 0-year-old ~. female ['firmeil] weiblich; weibliche Person; Weibchen Females often earn less money than males. male female acquaintance [a'kweintans] Bekannte(r) I wouldn't say he's a real friend. He's just an ~. (to) enter sth. ['enta] etwas eingeben, eintragen Please ~ your name on this list. (L) intrare password ['pa:sw :d] Passwort You shouldn't tell other people your ~s. (to)"
look,TEXTBOOK,,IDIOMATIC,"responsabilité adj: responsible [ri'sponsabl] -noun: responsibility [rgsponsa'bilati] within [wi' in] innerhalb (von) Do you think you can finish your project ~ a week? We respect all cultures ~ our community. advisor [ad'vaiza] (auch: adviser) Berater/in verb: (to) advise - noun: . advice (Rat); . advisor, -ser (Berater/in) carer ['keara] Betreuer/in The old man couldn't look after himself any longer and needed a ~. (to) be dependent on sb./sth. [di'pendant] von jm./etwas abhängig sein, auf jn./etwas angewiesen sein Children are ~ on their parents until they start to earn money. (F) dépendre (F) dependere (to) get to do sth. etwas tun können/dürfen; die Möglichkeit haben/bekommen, etwas zu tun I only ~ to go to the party tonight if I finish all my homework."
look,TEXTBOOK,,LITERAL,"(?) l'émotion (f) sense of humour [,senssv 'hjuims] (Sinn für) Humor English: He has a good sense of humour / no sense of humour. German: Er hat Humor / keinen Humor. quality ['kwülsti] Eigenschaft, Qualität What qualities does a good teacher need? ? stress: quality ['kwolsti] la qualité qualis (wie beschaffen?) particular [ps'tikjsls] bestimmte(r, s), spezielle(r, s) Are you looking for a ~ kind of bike? particulier, particulière generous ['djensrss] großzügig You got a pony? That's very ~ of your parents. généreux,généreuse generosus (edelmutig) hard-working [,haid'w ikig] fleißig lazy ['leizi] faul hard-working lazy mean [miin] gemein Don't be so ~ to your brother. It's not fair. two hundred and fourteen [b] boat • [p] pool • [d] dad • [t] ten • [g] good"
look,TEXTBOOK,,IDIOMATIC,"i:kwal] fur [f :] gleich Fell; Pelz Do men and women really have ~ rights? (l) aequus, -a, -um (gleich) thick [0ik] dick J German dick = . fat (person, animal) . thick (book, pullover, sauce, skin, wall, ...) blind alley [,blaind'$li] Sackgasse, Irrweg blind = blind • alley = Gasse (to) have sth. done etwas machen (erledigen) lassen Your hair looks nice. Did you cut it yourself or did you ~ it cut? There's something wrong with our car. We need to ~ it checked. in the long term [t :m] langfristig, auf lange Sicht Is buying expensive things cheaper in the long ~? understanding [,Anda'st$ndir] Verständnis My brother has a good ~ of computers but isn't very good at languages. principle ['prinsapl] Prinzip J stress: principle ['prinsapl] (F) le principe they do eat more"
look,TEXTBOOK,,IDIOMATIC,"• [d] song • [a:] door • [u:] blue • [u] book • [a] mum • [ :] girl • [a] a partner Unit Vocabulary ""do/does/did"" in positive statements In bejahten Aussagesätzen im simple present und simple past kannst du do/does/did Infinitiv verwenden, um dem folgenden Verb besonderen Nachdruck zu verleihen. Das Hilfsverb do/does/did trägt in diesen Fällen die Hauptbetonung. I do like that dress. It does look good on you. Das Kleid gefällt mir wirklich gut. Es steht dir echt gut. Why don't you help me? You did promise. . Du hast es doch versprochen. Maybe we're early. - But they did say eight o'clock. . Aber sie haben wirklich acht Uhr gesagt. (to) succeed (in sth.) [sak'si:d] erfolgreich sein, Erfolg haben (mit etwas, bei etwas) (to) be successful (at sth.) If you want"
look,TEXTBOOK,,IDIOMATIC,"(to) take a break eine Pause machen We've worked long enough now. Let's take a ~. (to) interpret sth. [in't :prit] etwas interpretieren, deuten ? • stress: interpret [in't :prit] 0interpres _ (Vermittler, Dolmetscher) v (to) contain [kan'tein] enthalten 0 contenir 00 Qcontinere - (Zusammenhalten) concerned (about) [kan's :nd] besorgt (über/um) I'm very ~ about Jake. He never looks happy. Everyone should feel ~ about global warming. (to) depict sth. [di'pikt] (fml) etwas darstellen, abbilden, zeigen The painting ~s the artist's mother. 0 pingere (malen) (to) comment ['koment] bemerken, sagen; sich äußern, einen Kommentar abgeben When he saw his mum's new car, he just ~ed ""Nice!"" . The President refused to ~ on the news. 0 commenter (to) analyse ['nalaiz] analysieren T •"
look,TEXTBOOK,,IDIOMATIC,"the UK government in 00 . the Holocaust ['holakoist] der Holocaust (Massenmord an den Juden in der Zeit des Nationalsozialismus) widespread ['waidspred] weitverbreitete(r, s) There is ~ support for this idea in the UK. intention [in'tenjn] Absicht, Intention J stress: intention [in'tenjn] l'intention (f) intendere (beabsichtigen) (to) refine [ri'fain] verfeinern, verbessern Try to ~ your search if you can't find what you're looking for. [f] father • [v] river • [s] sister • [z] please • [J] shop • [ ] television • [tj] teacher • [d ] Germany • [ ] thanks • [ ] this • [h] here two hundred and twenty-five Vocabulary Unit (to) summarize ['sAmaraiz] zusammenfassen Can you - the main points of the film? summary ['sAmari] Zusammenfassung What happens in the film? Give me a quick proof (of) (no"
look,TEXTBOOK,,IDIOMATIC,"[ditj] Graben iii dive in [daiv'in] (mit dem Kopf voran) hineinspringen iii divide (into) [di'vaid] (sich) teilen (in), (sich) aufteilen (in) iv divorced [di'vo:st] geschieden I dizzy ['dizi] schwindlig iii do [du:], did, done machen, tun I do sport Sport treiben I Don't go. Geh nicht. i he doesn't have time er hat keine Zeit I It does look good on you. Es steht dir echt gut. V ( ) they do eat more sie essen wirklich mehr V ( ) ? S. ""do/does/did"" in positive statements doctor ['dokta] Arzt/Ärztin, Doktor ii documentary [,dokju'mentri] Dokumentarfilm IV dog [dog] Hund I walk the dog mit dem Hund rausgehen, den Hund ausführen iii dollar ['dola] Dollar iv dolphin ['dolfin] Delfin iii done [dAn] siehe do door [do:] Tür"
look,TEXTBOOK,,IDIOMATIC,"Was it fun? Hat es Spaß get on a bus/train/plane in einen fortunately ['fo:tJanatli] glücklicher- gemacht? i Bus/Zug, in ein Flugzeug einsteigen ii weise V ( ) funeral ['fju:naral] Trauerfeier iii get off a bus/boat aus einem Bus/ forward ['fo:wad] (BE auch: forwards) funny ['fAni] witzig, komisch I Boot aussteigen I get out of a car aus vorwärts, nach vorn V ( 0 ) look for- fun park ['fAn pa:k] Vergnügungspark ii einem Auto aussteigen ii get to know ward to sth. sich auf etwas freuen ii fur [f :] Fell; Pelz V ( ) sb. jn. kennenlernen V ( ) fought [fo:t] siehe fight furious (with/at sb.) ['fjuarias] wü- . get on vorankommen, zurechtkom- foul [faul] Foul iii tend, zornig (auf jn.), wutent- men ii found [faund]"
